code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh688111,2020-04-28,246.0,256.5,220.95,255.7,0.032297,1587321.0,382630000.0,17040000000.0,117878000000.0,0.023819,255.70005982816247,2020-04-29,2020-03-31,254.5342843445701,70.69624614243675,163.57914046414825,19.0652965512283,254.15869290903422
sh688111,2020-04-29,258.7,265.92,250.86,252.19,-0.013727,1191378.0,307210000.0,16806000000.0,116259999999.99995,0.017878,252.1900651069013,2020-04-29,2020-03-31,251.04053256671904,69.72586552638909,161.33384406218184,18.803605227827088,250.66985653147188
sh688111,2020-04-30,252.19,265.45,252.19,262.48,0.040803,1090553.0,284320000.0,17492000000.0,121003000000.0,0.016365,262.48017633345813,2020-08-19,2020-06-30,198.01310758241257,66.85147392319651,134.478467410655,19.226031449712373,260.89793868752554
sh688111,2020-05-06,261.0,275.1,260.0,266.0,0.013411,1467618.0,393090000.0,17727000000.0,122626000000.0,0.022022,266.0002979782662,2020-08-19,2020-06-30,200.6690357297003,67.74814542867445,136.28221238067636,19.483908106017452,264.39684094326395
sh688111,2020-05-07,269.0,269.37,260.0,268.23,0.008383,909186.0,241250000.0,17875000000.0,123654000000.0,0.013643,268.23017847621804,2020-08-19,2020-06-30,202.35128719945493,68.31609262992605,137.42469533149705,19.64724587723225,266.61327966089135
sh688111,2020-05-08,269.0,285.01,267.3,274.87,0.024755,1296851.0,358880000.0,18318000000.0,126715000000.0,0.0194599999999999,274.87021654439684,2020-08-19,2020-06-30,207.36040368673017,70.00722724376953,140.82658279498153,20.13360474657904,273.21329139889673
sh688111,2020-05-11,277.0,291.58,255.55,262.0,-0.046822,2673298.0,733450000.0,17460000000.0,120782000000.0,0.040115,262.0002432653551,2020-08-19,2020-06-30,197.65145624504316,66.72937632448385,134.23285580352334,19.19091700667884,260.4208986690176
sh688111,2020-05-12,259.5,265.0,253.46,257.1,-0.018702,1210729.0,312720000.0,17134000000.0,118523000000.0,0.018167,257.1003147158064,2020-08-19,2020-06-30,193.95475773319907,65.48132892406817,131.72228286003707,18.831987021100797,255.55050702210966
sh688111,2020-05-13,254.37,264.6,254.3,263.37,0.024387,792409.0,207350000.0,17552000000.0,121414000000.0,0.01189,263.3702200907808,2020-08-19,2020-06-30,198.68568088403626,67.0785423081327,134.93523831803566,19.291334780421792,261.78261723685785
sh688111,2020-05-14,260.6,264.89,257.11,258.0,-0.02039,884366.0,230380000.0,17194000000.0,118938000000.0,0.0132699999999999,258.0001013031298,2020-08-19,2020-06-30,194.63387676038602,65.71060722029326,132.1834992263703,18.897925907340234,256.4448696713983
sh688111,2020-05-15,258.53,273.98,258.53,264.68,0.025891,1325863.0,354780000.0,17639000000.0,122017000000.0,0.019895,264.6799819259691,2020-08-19,2020-06-30,199.67244901269586,67.41168643493688,135.60539125514154,19.387144776572107,263.0844837920605
sh688111,2020-05-18,263.0,273.88,250.5,268.02,0.012619,2469466.0,646020000.0,18949000000.0,123557000000.0,0.034929,268.01997861789295,2020-08-19,2020-06-30,202.1925533545462,68.26250228116982,137.31689295189625,19.631833655629297,266.40434689303254
sh688111,2020-05-19,266.61,288.88,265.0,288.86,0.0777549999999999,1732514.0,487210000.0,20422000000.0,133164000000.0,0.024506,288.8598720553272,2020-08-19,2020-06-30,217.91374972607613,73.57015671932547,147.99377399132635,21.158279149851644,287.11861688570025
sh688111,2020-05-20,289.0,294.5,279.11,283.7,-0.017863,1093589.0,312670000.0,20058000000.0,130785999999.99995,0.015468,283.6999681608029,2020-08-19,2020-06-30,214.02231587872538,72.25636445806448,145.3509486439999,20.78044138725554,281.989817032271
sh688111,2020-05-21,285.18,288.44,265.2,270.0,-0.04829,1326020.0,367840000.0,19089000000.0,124470000000.0,0.018756,270.0000966983177,2020-08-19,2020-06-30,203.68661521435746,68.76691453286504,138.33156895782938,19.77689920535606,268.3725287677826
sh688111,2020-05-22,270.0,275.68,263.8,273.02,0.0111849999999999,1069790.0,288490000.0,19303000000.0,125861999999.99995,0.015131,273.0200477798884,2020-08-19,2020-06-30,205.96452771036755,69.53596366140802,139.87858867333748,19.99807252980255,271.3742755020503
sh688111,2020-05-25,271.18,273.39,261.2,266.83,-0.022672,1183159.0,315600000.0,18865000000.0,123008999999.99995,0.016735,266.8301372566228,2020-08-19,2020-06-30,201.2957889523812,67.9597444345882,136.70786507538867,19.54476254801673,265.2216779278678
sh688111,2020-05-26,266.7,278.71,265.06,272.49,0.021212,1327259.0,361900000.0,19265000000.0,125618000000.0,0.0187729999999999,272.49013812811023,2020-08-19,2020-06-30,205.56523845100952,69.40115907278413,139.60741567722835,19.95930364247142,270.8475601600737
sh688111,2020-05-27,272.38,274.0,267.08,268.77,-0.013652,721679.0,194580000.0,19002000000.0,123903000000.0,0.010208,268.7701027623853,2020-08-19,2020-06-30,202.7587586157671,68.45365960766111,137.70142515129697,19.686809208975912,267.1499492687684
sh688111,2020-05-28,270.0,270.37,258.0,264.25,-0.016817,958733.0,252500000.0,18682000000.0,121819000000.0,0.013561,264.2501959442303,2020-08-19,2020-06-30,199.3484355973151,67.3022958261355,135.38534103698737,19.355684777836185,262.65728857191556
sh688111,2020-05-29,262.57,274.77,260.33,267.47,0.012185,961176.0,259100000.0,18910000000.0,123304000000.0,0.013595,267.4700845818107,2020-08-19,2020-06-30,201.7785362126708,68.12272539214584,137.0357176731437,19.591634768355615,265.8577676331643
sh688111,2020-06-01,270.0,285.31,270.0,281.15,0.051146,1145147.0,320140000.0,19877000000.0,129609999999.99995,0.016198,281.150109527832,2020-08-19,2020-06-30,212.09787256313055,71.60665053912297,144.04398371193267,20.593588061430047,279.45532901653013
sh688111,2020-06-02,282.1,284.8,275.6,280.0,-0.0030269999999999,652522.0,182380000.0,19796000000.0,129080000000.0,0.009229,280.2990681462913,2020-08-19,2020-06-30,211.23056392600034,71.31383729334152,143.45496040071194,20.50937695370258,278.6094177355971
sh688111,2020-06-03,279.78,279.99,267.0,272.12,-0.028143,1868786.0,506930000.0,19239000000.0,125447000000.0,0.026432,272.4106114714502,2020-08-19,2020-06-30,205.2854086831807,69.30668536518294,139.41737230700429,19.93213364356312,270.7685128922642
sh688111,2020-06-04,272.0,272.0,264.0,265.22,-0.025356,1667644.0,444460000.0,18751000000.0,122266000000.0,0.0235879999999999,265.5033680069801,2020-08-19,2020-06-30,200.079920429008,67.54925341267194,135.8821210749415,19.42670810831577,263.90290647936797
sh688111,2020-06-05,266.0,266.0,256.0,259.59,-0.021228,1502450.0,389830000.0,18353000000.0,119671000000.0,0.021251,259.8672625109279,2020-08-19,2020-06-30,195.8333809698511,66.11557346398725,132.998129579436,19.014391458216156,258.3007755806239
sh688111,2020-06-08,261.0,263.0,251.57,252.26,-0.028237,1686704.0,431980000.0,17835000000.0,116292000000.0,0.023857,252.52939061940685,2020-08-19,2020-06-30,190.30387930029772,64.24875090267487,129.24282812921902,18.47750592423288,251.00713658055383
sh688111,2020-06-09,253.99,259.98,252.02,257.25,0.019781,1032975.0,264870000.0,18188000000.0,118592000000.0,0.01461,257.52467449524937,2020-08-19,2020-06-30,194.0676714991651,65.51944989380196,131.79896702696956,18.84295035399362,255.9723087492538
sh688111,2020-06-10,258.01,258.8,252.39,258.5,0.004859,957359.0,244810000.0,18276000000.0,119168000000.0,0.013541,258.7759868886218,2020-08-19,2020-06-30,195.01025598027275,65.83767711940597,132.43911311614534,18.934470350316307,257.21607819746646
sh688111,2020-06-11,258.0,266.9,256.76,263.0,0.017408,1617424.0,425050000.0,18594000000.0,121243000000.0,0.022877,263.2807592683789,2020-08-19,2020-06-30,198.40585111620746,66.9840686005315,134.74519494781157,19.264164781513493,261.69369568672795
sh688111,2020-06-12,261.99,263.3,253.0,258.67,-0.016464,1149598.0,297550000.0,18288000000.0,119247000000.0,0.01626,258.94610484778434,2020-08-19,2020-06-30,195.1395340601469,65.88132286736209,132.5269109304594,18.94702257203418,257.38517068094166
sh688111,2020-06-15,260.0,268.75,256.0,262.0,0.012874,1091063.0,287690000.0,18523000000.0,120782000000.0,0.015433,262.27977700159477,2020-08-19,2020-06-30,197.65145624504316,66.72937632448385,134.23285580352334,19.19091700667884,260.69874736828814
sh688111,2020-06-16,264.88,265.21,261.06,263.0,0.003817,1142304.0,300230000.0,18594000000.0,121243000000.0,0.0161569999999999,263.2808989104098,2020-08-19,2020-06-30,198.40585111620746,66.9840686005315,134.74519494781157,19.264164781513493,261.69383448699284
sh688111,2020-06-17,263.99,264.31,257.52,262.0,-0.003802,883066.0,230580000.0,18523000000.0,120782000000.0,0.012491,262.2799049327524,2020-08-19,2020-06-30,197.65145624504316,66.72937632448385,134.23285580352334,19.19091700667884,260.6988745282733
sh688111,2020-06-18,263.0,275.0,260.09,272.98,0.041908,1592220.0,430770000.0,19300000000.0,125844000000.0,0.02252,273.2715311886742,2020-08-19,2020-06-30,205.935071945333,69.52601906060792,139.85858410805076,19.995212529917474,271.6242429620042
sh688111,2020-06-19,272.26,281.7,270.17,281.7,0.031944,1194124.0,332730000.0,19916000000.0,129864000000.0,0.01689,282.0009169809652,2020-08-19,2020-06-30,212.51352613639682,71.7469799059692,144.32627035542345,20.63394583758624,280.30100777918244
sh688111,2020-06-22,285.55,296.6,285.55,287.84,0.021796,1637356.0,479270000.0,20350000000.0,132694000000.0,0.02316,288.1474089674823,2020-08-19,2020-06-30,217.14462697239452,73.31049214287776,147.47143256439475,21.08360137507445,286.4104485447375
sh688111,2020-06-23,286.0,318.0,286.0,312.24,0.084769,1805918.0,537000000.0,22075000000.0,143943000000.0,0.025544,312.57337667824686,2020-08-19,2020-06-30,235.5528436876376,79.5253151651337,159.9731745038711,22.870942414369463,310.68917585742633
sh688111,2020-06-24,315.0,340.78,312.37,320.42,0.026198,1870970.0,607440000.0,22654000000.0,147714000000.0,0.026463,320.7621740004635,2020-08-19,2020-06-30,241.7238264623893,81.60870903275992,164.1641309314438,23.47011239029457,318.8286108865392
sh688111,2020-06-29,318.5,325.5,308.11,310.96,-0.029524,1595759.0,501730000.0,21985000000.0,143353000000.0,0.022571,311.2919915752738,2020-08-19,2020-06-30,234.58734916705862,79.1993532500185,159.31746930836118,22.77719797369171,309.415514978725
sh688111,2020-06-30,311.6,342.0,311.6,341.58,0.098469,1511942.0,496970000.0,24150000000.0,157468000000.0,0.0213849999999999,341.94460269369944,2020-08-19,2020-06-30,257.6855782483686,86.99757771078326,175.0043825873823,25.0199145502451,339.883351323165
sh688111,2020-07-01,343.0,343.42,313.01,328.8,-0.0374139999999999,1761795.0,579020000.0,23246000000.0,151577000000.0,0.024919,329.15108732851735,2020-08-19,2020-06-30,248.04536092509565,83.74293086003121,168.45733291492652,24.0839001434101,327.16695561676016
sh688111,2020-07-02,328.1,329.0,313.0,316.0,-0.038929,1645894.0,525540000.0,22341000000.0,145676000000.0,0.02328,316.3375646499055,2020-08-19,2020-06-30,238.38877928791467,80.48275923105686,161.8991695950892,23.146296847750055,314.4306732015553
sh688111,2020-07-03,318.97,324.48,304.27,315.7,-0.000949,2050400.0,641320000.0,22320000000.0,145538000000.0,0.029001,316.0373603010528,2020-08-19,2020-06-30,238.1629517559826,80.40651729158924,161.7458012612242,23.12437018196441,314.132278492687
sh688111,2020-07-06,311.98,348.9,308.73,340.94,0.079949,2274448.0,751860000.0,24104000000.0,157173000000.0,0.032171,341.3042312197617,2020-08-19,2020-06-30,257.2028309880791,86.83459675322565,174.67652998962737,24.973042329906225,339.2468400258989
sh688111,2020-07-07,339.0,372.5,329.2,356.99,0.047076,2175455.0,756950000.0,25239000000.0,164572000000.0,0.03077,357.37146920866314,2020-08-19,2020-06-30,269.31078684869635,90.9223801598993,182.89951768721698,26.148661171558267,355.2172242669581
sh688111,2020-07-08,355.8,368.65,346.08,364.03,0.0197199999999999,1319883.0,476800000.0,25737000000.0,167818000000.0,0.0186689999999999,364.418834581458,2020-08-19,2020-06-30,274.6226431432718,92.7157231708552,186.50700762725967,26.66441448416842,362.2221079295025
sh688111,2020-07-09,355.0,398.0,355.0,390.68,0.073208,2098307.0,806390000.0,27621000000.0,180103000000.0,0.029679,391.0972086234973,2020-08-19,2020-06-30,294.72620277939603,99.50291321694057,200.1601234354619,28.616364405738267,388.73966400680547
sh688111,2020-07-10,389.9,415.55,380.67,391.0,0.000819,1750644.0,688150000.0,27644000000.0,180251000000.0,0.024761,391.41751723735996,2020-08-19,2020-06-30,294.96839462523616,99.58467993463049,200.32460541670847,28.63987996034896,389.05804179162703
sh688111,2020-07-13,388.38,436.0,387.18,434.86,0.112174,1509305.0,618190000.0,30745000000.0,200470000000.0,0.021348,435.3243858159436,2020-08-19,2020-06-30,328.055400916062,110.75522902228212,222.79528905741188,31.852454275710848,432.700238571561
sh688111,2020-07-14,431.48,434.0,401.0,410.0,-0.057168,2879685.0,1195220000.0,28987000000.0,189010000000.0,0.040731,410.4377613276177,2020-08-19,2020-06-30,309.3018971773576,104.4238331795358,210.05904915818536,30.03158768220735,407.96363133290197
sh688111,2020-07-15,410.0,435.5,401.0,410.0,0.0,1964234.0,820430000.0,28987000000.0,189010000000.0,0.027783,410.4377613276177,2020-08-19,2020-06-30,309.3018971773576,104.4238331795358,210.05904915818536,30.03158768220735,407.96363133290197
sh688111,2020-07-16,414.55,417.97,360.11,374.87,-0.085683,3235449.0,1243340000.0,26503000000.0,172815000000.0,0.045764,375.27022262378347,2020-08-19,2020-06-30,282.79989080315886,95.47645484853436,192.06049722380723,27.458382230044243,373.00808350940497
sh688111,2020-07-17,372.2,375.78,343.89,348.65,-0.069944,3318862.0,1184140000.0,24650000000.0,160728000000.0,0.046942,349.0223221725855,2020-08-19,2020-06-30,263.0203445824154,88.79865541125037,178.62743163375916,25.537892307210324,346.91840611642317
sh688111,2020-07-20,355.01,357.0,322.0,353.2,0.01305,2511930.0,860630000.0,24971000000.0,162825000000.0,0.03553,353.5770634769378,2020-08-19,2020-06-30,266.45194120894797,89.95720140446494,180.95796348966473,25.87108229382261,351.44569131624246
sh688111,2020-07-21,354.0,375.88,354.0,368.64,0.043715,1891793.0,695870000.0,26063000000.0,169943000000.0,0.0267579999999999,369.03368480683207,2020-08-19,2020-06-30,278.1000598487471,93.8897385430922,188.86865769583352,27.00205335949084,366.809139712132
sh688111,2020-07-22,370.0,398.0,365.19,383.99,0.0416399999999999,2275033.0,878820000.0,27148000000.0,177019000000.0,0.032179,384.4002474421885,2020-08-19,2020-06-30,289.6794483701321,97.7990716131858,196.73267458299992,28.12635109209387,382.08307228974513
sh688111,2020-07-23,380.02,398.5,380.02,397.8,0.0359639999999999,1485001.0,578760000.0,28124000000.0,183386000000.0,0.021005,398.2248179411994,2020-08-19,2020-06-30,300.0986070354315,101.31669790731895,203.80873387081627,29.137996607001096,395.8243079015735
sh688111,2020-07-24,390.0,398.5,363.86,384.0,-0.034691,2008783.0,767510000.0,27149000000.0,177024000000.0,0.028413,384.4100007820012,2020-08-19,2020-06-30,289.6876305270862,97.80183400229694,196.7382314066907,28.127145536506394,382.09276683615997
sh688111,2020-07-27,384.5,385.0,350.68,352.04,-0.083229,2027478.0,745400000.0,24889000000.0,162290000000.0,0.0286769999999999,352.415940826916,2020-08-19,2020-06-30,265.5764504148636,89.66162576957232,180.3633833547532,25.78607674168261,350.2915679451532
sh688111,2020-07-28,357.12,366.6,353.01,364.78,0.036189,1135071.0,410410000.0,25790000000.0,168164000000.0,0.016055,365.1695213095013,2020-08-19,2020-06-30,275.1888484044927,92.90688049734648,186.89153982666042,26.719390037515033,362.9682694975204
sh688111,2020-07-29,363.09,389.0,362.02,382.3,0.048029,1402719.0,533210000.0,27029000000.000004,176240000000.0,0.01984,382.70824824847534,2020-08-19,2020-06-30,288.4046683166896,97.36869138966928,195.8669214519792,28.002576652622736,380.4012725132168
sh688111,2020-07-30,387.0,396.0,373.0,379.98,-0.006069,1203248.0,459380000.0,26865000000.0,175171000000.0,0.017019,380.38559188985533,2020-08-19,2020-06-30,286.6553231599117,96.77809259770629,194.67887254689427,27.832724437225245,378.09261719033407
sh688111,2020-07-31,379.98,394.28,375.96,392.99,0.034239,1184204.0,460070000.0,27784000000.0,181168000000.0,0.01675,393.4096141705721,2020-08-19,2020-06-30,296.46900221061065,100.09130209761464,201.34372688159422,28.78558106560574,391.03813031031393
sh688111,2020-08-03,398.03,433.38,388.21,425.0,0.081452,1742892.0,727700000.0,30048000000.0,195925000000.0,0.024652,425.4536140639936,2020-08-19,2020-06-30,320.6178202448219,108.24421732025053,217.7441363225092,31.13030430472713,422.8889681003497
sh688111,2020-08-04,420.0,430.0,398.5,408.9,-0.037882,1493396.0,614560000.0,28909000000.0,188503000000.0,0.021123,409.3365802560214,2020-08-19,2020-06-30,308.472226462216,104.14372692366562,209.49558723594208,29.951031018777485,406.86908821077225
sh688111,2020-08-05,428.0,436.0,405.1,409.48,0.001418,1578541.0,654420000.0,28950000000.0,188770000000.0,0.022327,409.9170195268244,2020-08-19,2020-06-30,308.9091536435628,104.2912385022008,209.79232162102878,29.99345435040623,407.44602857785503
sh688111,2020-08-06,409.49,410.6,390.1,400.0,-0.0231509999999999,1164985.0,463720000.0,28280000000.0,184400000000.0,0.016478,400.42703060775887,2020-08-19,2020-06-30,301.7579484657148,101.87691041905931,204.9356577153028,29.299109933860827,398.0132455702491
sh688111,2020-08-07,394.0,400.0,373.0,393.0,-0.0175,1683111.0,646300000.0,27785000000.000004,181173000000.0,0.023806,393.41955757212315,2020-08-19,2020-06-30,296.47718436756475,100.09406448672578,201.349283705285,28.786375510018264,391.0480137727698
sh688111,2020-08-10,398.92,423.58,385.3,399.98,0.017761,2023155.0,818050000.0,28279000000.000008,184391000000.0,0.028616,400.4070823341616,2020-08-19,2020-06-30,301.74322058319746,101.87193811865926,204.92565543265943,29.297679933918285,397.99341754538796
sh688111,2020-08-11,394.85,399.9,378.0,378.0,-0.0549529999999999,1330847.0,517420000.0,26725000000.0,174258000000.0,0.018824,378.40351193865246,2020-08-19,2020-06-30,285.1612613001004,96.27368034601106,193.66419654096114,27.687658887498483,376.1224852710163
